frame_idx,time_s,track_id,class,cx,cy,speed_kmh,counted_event,is_moving
616,20.5333,210,car,2024,1478,77.15,0,1
616,20.5333,200,car,1861,678,56.996,0,1
616,20.5333,179,car,1679,2207,76.301,0,1
617,20.5667,261,truck,1948,502,,0,1
617,20.5667,260,car,2042,417,,0,1
617,20.5667,259,motorbike,2007,891,73.926,0,1
617,20.5667,258,motorbike,1624,813,53.565,0,1
617,20.5667,257,car,2182,413,138.124,0,1
617,20.5667,256,motorbike,1706,875,75.7,0,1
617,20.5667,254,car,1781,473,,0,1
617,20.5667,253,motorbike,2135,909,94.691,0,1
617,20.5667,249,car,2268,446,155.96,0,1
617,20.5667,248,car,3751,1422,93.217,0,1
617,20.5667,241,motorbike,1873,1130,65.236,0,1
617,20.5667,235,motorbike,1682,1253,71.246,0,1
617,20.5667,232,truck,1998,570,96.555,0,1
617,20.5667,220,car,2584,1783,91.566,0,1
617,20.5667,215,car,1883,585,44.387,0,1
617,20.5667,210,car,2028,1503,77.263,0,1
617,20.5667,200,car,1863,681,56.631,0,1
617,20.5667,179,car,1675,2209,76.322,0,1
618,20.6,261,truck,1950,502,,0,1
618,20.6,260,car,2042,417,,0,1
618,20.6,259,motorbike,2008,897,73.842,0,1
618,20.6,258,motorbike,1624,819,53.923,0,1
618,20.6,257,car,2183,413,137.597,0,1
618,20.6,256,motorbike,1703,883,75.783,0,1
618,20.6,253,motorbike,2139,918,95.004,0,1
618,20.6,249,car,2271,448,147.492,0,1
618,20.6,248,car,3769,1425,93.178,0,1
618,20.6,241,motorbike,1873,1142,65.676,0,1
618,20.6,235,motorbike,1678,1267,71.264,0,1
618,20.6,232,truck,1999,573,96.056,0,1
618,20.6,223,car,2700,477,144.687,0,1
618,20.6,220,car,2604,1831,92.037,0,1
618,20.6,215,car,1882,585,43.85,0,1
618,20.6,210,car,2031,1532,77.487,0,1
618,20.6,200,car,1862,683,56.245,0,1
618,20.6,179,car,1674,2213,76.305,0,1
619,20.6333,260,car,2043,418,,0,1
619,20.6333,259,motorbike,2010,904,73.819,0,1
619,20.6333,258,motorbike,1623,822,53.573,0,1
619,20.6333,257,car,2184,414,136.544,0,1
619,20.6333,256,motorbike,1701,891,76.191,0,1
619,20.6333,253,motorbike,2141,929,95.687,0,1
619,20.6333,249,car,2275,450,146.281,0,1
619,20.6333,241,motorbike,1875,1154,66.05,0,1
619,20.6333,235,motorbike,1674,1283,71.219,0,1
619,20.6333,232,truck,2001,573,95.632,0,1
619,20.6333,223,car,2695,477,144.332,0,1
619,20.6333,220,car,2624,1887,92.437,0,1
619,20.6333,215,car,1882,586,43.307,0,1
619,20.6333,210,car,2035,1563,77.678,0,1
619,20.6333,200,car,1862,684,55.869,0,1
619,20.6333,179,car,1671,2215,75.39,0,1
620,20.6667,260,car,2044,418,,0,1
620,20.6667,259,motorbike,2011,913,73.848,0,1
620,20.6667,258,motorbike,1622,827,53.93,0,1
620,20.6667,257,car,2185,414,135.545,0,1
620,20.6667,256,motorbike,1698,899,76.714,0,1
620,20.6667,254,car,1781,475,,0,1
620,20.6667,253,motorbike,2146,938,95.851,0,1
620,20.6667,251,car,3801,1426,,0,1
620,20.6667,249,car,2279,451,139.265,0,1
620,20.6667,241,motorbike,1875,1165,66.368,0,1
620,20.6667,235,motorbike,1671,1298,71.11,0,1
620,20.6667,232,truck,2001,574,95.102,0,1
620,20.6667,223,car,2690,475,144.031,0,1
620,20.6667,220,car,2648,1946,92.777,0,1
620,20.6667,215,car,1881,588,42.846,0,1
620,20.6667,210,car,2039,1593,77.84,0,1
620,20.6667,200,car,1860,688,55.55,0,1
621,20.7,259,motorbike,2012,922,74.384,0,1
621,20.7,258,motorbike,1620,830,53.579,0,1
621,20.7,256,motorbike,1695,906,76.983,0,1
621,20.7,254,car,1782,476,,0,1
621,20.7,253,motorbike,2150,949,96.392,0,1
621,20.7,249,car,2282,453,138.751,0,1
621,20.7,241,motorbike,1875,1178,66.639,0,1
621,20.7,235,motorbike,1668,1314,70.861,0,1
621,20.7,232,truck,2003,578,94.821,0,1
621,20.7,223,car,2684,474,143.729,0,1
621,20.7,220,car,2671,2010,93.072,0,1
621,20.7,215,car,1881,590,42.54,0,1
621,20.7,210,car,2045,1626,77.977,0,1
621,20.7,200,car,1861,690,55.278,0,1
622,20.7333,264,motorbike,1771,627,,0,1
622,20.7333,263,car,2991,468,,0,1
622,20.7333,261,truck,1952,508,,0,1
622,20.7333,259,motorbike,2015,928,74.328,0,1
622,20.7333,258,motorbike,1617,834,53.143,0,1
622,20.7333,256,motorbike,1691,913,76.873,0,1
622,20.7333,254,car,1781,477,,0,1
622,20.7333,253,motorbike,2155,959,96.45,0,1
622,20.7333,249,car,2284,454,132.865,0,1
622,20.7333,241,motorbike,1876,1191,66.939,0,1
622,20.7333,235,motorbike,1665,1332,70.648,0,1
622,20.7333,232,truck,2005,581,94.582,0,1
622,20.7333,223,car,2679,474,142.132,0,1
622,20.7333,220,car,2700,2076,93.341,0,1
622,20.7333,215,car,1881,591,42.193,0,1
622,20.7333,210,car,2050,1659,78.094,0,1
622,20.7333,200,car,1860,693,55.047,0,1
623,20.7667,264,motorbike,1772,629,,0,1
623,20.7667,259,motorbike,2015,938,74.791,0,1
623,20.7667,258,motorbike,1616,838,52.894,0,1
623,20.7667,257,car,2190,417,134.8,0,1
623,20.7667,256,motorbike,1689,922,77.118,0,1
623,20.7667,254,car,1781,475,,0,1
623,20.7667,253,motorbike,2159,971,96.902,0,1
623,20.7667,249,car,2287,455,127.84,0,1
623,20.7667,241,motorbike,1877,1203,67.124,0,1
623,20.7667,235,motorbike,1659,1351,70.468,0,1
623,20.7667,232,truck,2006,583,94.379,0,1
623,20.7667,223,car,2674,473,140.775,0,1
623,20.7667,220,car,2729,2127,93.551,0,1
623,20.7667,215,car,1881,593,41.899,0,1
623,20.7667,210,car,2055,1694,78.411,0,1
623,20.7667,200,car,1860,696,54.851,0,1
624,20.8,264,motorbike,1772,632,,0,1
624,20.8,259,motorbike,2017,946,74.826,0,1
624,20.8,258,motorbike,1615,843,52.69,0,1
624,20.8,257,car,2191,417,134.062,0,1
624,20.8,256,motorbike,1685,930,77.109,0,1
624,20.8,254,car,1781,476,75.061,0,1
624,20.8,253,motorbike,2163,985,97.688,0,1
624,20.8,249,car,2291,456,123.547,0,1
624,20.8,241,motorbike,1878,1217,67.352,0,1
624,20.8,235,motorbike,1654,1368,70.315,0,1
624,20.8,232,truck,2008,587,94.206,0,1
624,20.8,223,car,2670,471,140.962,0,1
624,20.8,220,car,2758,2160,93.518,0,1
624,20.8,215,car,1880,595,41.735,0,1
624,20.8,210,car,2061,1731,78.711,0,1
624,20.8,200,car,1861,698,54.684,0,1
625,20.8333,264,motorbike,1771,634,,0,1
625,20.8333,261,truck,1956,511,,0,1
625,20.8333,259,motorbike,2019,958,75.29,0,1
625,20.8333,258,motorbike,1615,849,52.525,0,1
625,20.8333,256,motorbike,1685,938,77.257,0,1
625,20.8333,254,car,1781,476,75.061,0,1
625,20.8333,253,motorbike,2167,997,97.723,0,1
625,20.8333,249,car,2295,457,119.876,0,1
625,20.8333,241,motorbike,1879,1231,67.536,0,1
625,20.8333,235,motorbike,1651,1387,70.185,0,1
625,20.8333,232,truck,2008,590,94.059,0,1
625,20.8333,223,car,2666,470,141.12,0,1
625,20.8333,220,car,2778,2176,93.49,0,1
625,20.8333,215,car,1880,597,41.596,0,1
625,20.8333,210,car,2065,1774,79.02,0,1
625,20.8333,200,car,1861,702,54.542,0,1
626,20.8667,264,motorbike,1770,637,,0,1
626,20.8667,261,truck,1958,512,,0,1
626,20.8667,259,motorbike,2021,968,76.12,0,1
626,20.8667,258,motorbike,1613,853,52.376,0,1
626,20.8667,256,motorbike,1682,947,77.444,0,1
626,20.8667,254,car,1781,477,75.061,0,1
626,20.8667,253,motorbike,2171,1009,97.754,1,1
626,20.8667,249,car,2299,459,116.778,0,1
626,20.8667,241,motorbike,1879,1246,67.702,0,1
626,20.8667,235,motorbike,1647,1406,70.074,0,1
626,20.8667,232,truck,2009,593,93.935,0,1
626,20.8667,223,car,2659,469,138.518,0,1
626,20.8667,220,car,2799,2183,93.466,0,1
626,20.8667,215,car,1879,598,41.272,0,1
626,20.8667,210,car,2071,1817,79.377,0,1
626,20.8667,200,car,1861,704,54.104,0,1
627,20.9,264,motorbike,1770,638,,0,1
627,20.9,261,truck,1958,512,,0,1
627,20.9,259,motorbike,2025,985,77.345,0,1
627,20.9,258,motorbike,1611,855,52.242,0,1
627,20.9,256,motorbike,1677,956,77.637,0,1
627,20.9,254,car,1782,478,74.978,0,1
627,20.9,253,motorbike,2177,1020,97.607,0,1
627,20.9,249,car,2303,460,114.122,0,1
627,20.9,241,motorbike,1879,1259,67.843,0,1
627,20.9,235,motorbike,1642,1425,69.98,0,1
627,20.9,232,truck,2011,596,94.676,0,1
627,20.9,223,car,2655,467,136.306,0,1
627,20.9,220,car,2820,2191,93.446,0,1
627,20.9,215,car,1879,599,40.997,0,1
627,20.9,210,car,2077,1861,79.689,0,1
627,20.9,200,car,1860,706,53.662,0,1
628,20.9333,264,motorbike,1769,639,,0,1
628,20.9333,261,truck,1958,513,,0,1
628,20.9333,259,motorbike,2026,993,77.867,0,1
628,20.9333,258,motorbike,1609,859,51.998,0,1
628,20.9333,256,motorbike,1673,964,77.767,0,1
628,20.9333,254,car,1781,480,74.99,0,1
628,20.9333,253,motorbike,2181,1033,97.483,0,1
628,20.9333,249,car,2307,461,111.843,0,1
628,20.9333,241,motorbike,1881,1274,67.963,0,1
628,20.9333,235,motorbike,1637,1447,69.9,0,1
628,20.9333,232,truck,2012,598,95.306,0,1
628,20.9333,223,car,2650,466,134.042,0,1
628,20.9333,220,car,2845,2197,93.429,0,1
628,20.9333,215,car,1879,602,40.763,0,1
628,20.9333,210,car,2085,1909,79.954,0,1
628,20.9333,200,car,1860,709,53.286,0,1
629,20.9667,265,car,1829,462,,0,1
629,20.9667,264,motorbike,1769,642,,0,1
629,20.9667,261,truck,1959,515,58.935,0,1
629,20.9667,260,car,2049,427,,0,1
629,20.9667,259,motorbike,2028,999,77.875,0,1
629,20.9667,258,motorbike,1607,864,51.921,0,1
629,20.9667,256,motorbike,1673,972,77.878,0,1
629,20.9667,254,car,1781,482,75.001,0,1
629,20.9667,253,motorbike,2186,1049,97.549,0,1
629,20.9667,249,car,2308,462,109.62,0,1
629,20.9667,241,motorbike,1881,1290,68.065,0,1
629,20.9667,235,motorbike,1633,1469,69.878,0,1
629,20.9667,232,truck,2013,600,94.994,0,1
629,20.9667,223,car,2649,466,130.918,0,1
629,20.9667,220,car,2868,2202,93.414,0,1
629,20.9667,215,car,1879,602,40.565,0,1
629,20.9667,210,car,2094,1960,80.198,0,1
629,20.9667,200,car,1861,713,52.966,0,1
630,21.0,265,car,1829,464,,0,1
630,21.0,264,motorbike,1768,644,,0,1
630,21.0,263,car,2970,462,,0,1
630,21.0,261,truck,1959,517,62.44,0,1
630,21.0,260,car,2052,428,,0,1
630,21.0,259,motorbike,2028,1007,77.447,1,1
630,21.0,258,motorbike,1607,870,51.871,0,1
630,21.0,256,motorbike,1670,983,78.007,0,1
630,21.0,254,car,1781,484,75.01,0,1
630,21.0,253,motorbike,2191,1064,97.606,0,1
630,21.0,249,car,2311,463,107.443,0,1
630,21.0,241,motorbike,1883,1307,68.206,0,1
630,21.0,235,motorbike,1631,1491,69.813,0,1
630,21.0,232,truck,2014,603,94.729,0,1
630,21.0,220,car,2888,2208,93.402,0,1
630,21.0,215,car,1879,604,40.396,0,1
630,21.0,210,car,2100,2016,80.547,0,1
630,21.0,200,car,1859,714,52.695,0,1
631,21.0333,265,car,1830,463,,0,1
631,21.0333,264,motorbike,1767,647,59.527,0,1
631,21.0333,263,car,2973,462,,0,1
631,21.0333,260,car,2054,429,108.952,0,1
631,21.0333,259,motorbike,2030,1024,77.518,0,1
631,21.0333,258,motorbike,1604,876,52.877,0,1
631,21.0333,256,motorbike,1664,998,78.116,0,1
631,21.0333,254,car,1782,483,75.018,0,1
631,21.0333,253,motorbike,2200,1087,98.286,0,1
631,21.0333,249,car,2318,465,105.879,0,1
631,21.0333,241,motorbike,1885,1333,68.372,0,1
631,21.0333,235,motorbike,1621,1529,69.758,0,1
631,21.0333,232,truck,2018,606,95.197,0,1
631,21.0333,220,car,2908,2225,93.391,0,1
631,21.0333,215,car,1878,607,40.252,0,1
631,21.0333,210,car,2115,2100,80.844,0,1
631,21.0333,200,car,1860,718,52.464,0,1
632,21.0667,267,car,2691,471,,0,1
632,21.0667,265,car,1831,463,,0,1
632,21.0667,264,motorbike,1765,650,60.734,0,1
632,21.0667,260,car,2056,429,108.944,0,1
632,21.0667,259,motorbike,2031,1037,78.014,0,1
632,21.0667,258,motorbike,1597,883,53.994,0,1
632,21.0667,256,motorbike,1660,1013,78.525,1,1
632,21.0667,254,car,1781,483,75.024,0,1
632,21.0667,253,motorbike,2207,1107,98.893,0,1
632,21.0667,249,car,2324,468,104.837,0,1
632,21.0667,241,motorbike,1885,1354,68.514,0,1
632,21.0667,235,motorbike,1614,1560,69.758,0,1
632,21.0667,232,truck,2019,609,95.594,0,1
632,21.0667,220,car,2922,2229,93.382,0,1
632,21.0667,215,car,1877,610,43.901,0,1
632,21.0667,210,car,2125,2140,81.097,0,1
632,21.0667,200,car,1860,722,52.338,0,1
633,21.1,265,car,1831,465,,0,1
633,21.1,264,motorbike,1765,652,60.553,0,1
633,21.1,260,car,2059,429,108.928,0,1
633,21.1,259,motorbike,2033,1049,79.226,0,1
633,21.1,258,motorbike,1594,887,54.682,0,1
633,21.1,256,motorbike,1656,1024,79.151,0,1
633,21.1,254,car,1782,483,74.947,0,1
633,21.1,253,motorbike,2214,1125,99.515,0,1
633,21.1,249,car,2330,470,103.973,0,1
633,21.1,241,motorbike,1887,1374,68.68,0,1
633,21.1,235,motorbike,1607,1589,69.757,0,1
633,21.1,232,truck,2021,612,95.932,0,1
633,21.1,215,car,1877,612,46.622,0,1
633,21.1,210,car,2135,2164,81.311,0,1
633,21.1,200,car,1860,724,52.16,0,1
634,21.1333,265,car,1831,466,,0,1
634,21.1333,264,motorbike,1765,653,60.043,0,1
634,21.1333,260,car,2059,429,101.399,0,1
634,21.1333,259,motorbike,2033,1053,80.255,0,1
634,21.1333,258,motorbike,1592,889,55.266,0,1
634,21.1333,256,motorbike,1654,1028,79.683,0,1
634,21.1333,254,car,1782,484,74.799,0,1
634,21.1333,253,motorbike,2217,1132,100.044,0,1
634,21.1333,249,car,2332,470,103.216,0,1
634,21.1333,241,motorbike,1887,1381,68.821,0,1
634,21.1333,235,motorbike,1604,1600,69.757,0,1
634,21.1333,232,truck,2021,613,96.219,0,1
634,21.1333,215,car,1877,614,48.935,0,1
634,21.1333,210,car,2139,2172,81.494,0,1
634,21.1333,200,car,1860,724,51.941,0,1
635,21.1667,265,car,1832,466,,0,1
635,21.1667,264,motorbike,1765,656,59.966,0,1
635,21.1667,260,car,2060,431,102.515,0,1
635,21.1667,259,motorbike,2036,1071,81.378,0,1
635,21.1667,258,motorbike,1592,897,55.763,0,1
635,21.1667,256,motorbike,1651,1044,80.135,0,1
635,21.1667,254,car,1781,487,74.755,0,1
635,21.1667,253,motorbike,2225,1157,100.493,0,1
635,21.1667,249,car,2335,472,102.573,0,1
635,21.1667,241,motorbike,1888,1408,68.94,0,1
635,21.1667,235,motorbike,1594,1641,69.854,0,1
635,21.1667,232,truck,2023,617,96.463,0,1
635,21.1667,215,car,1877,615,50.809,0,1
635,21.1667,210,car,2148,2189,81.649,0,1
635,21.1667,200,car,1859,731,51.754,0,1
636,21.2,265,car,1831,466,,0,1
636,21.2,264,motorbike,1765,657,59.544,0,1
636,21.2,263,car,2968,462,,0,1
636,21.2,261,truck,1965,525,68.925,0,1
636,21.2,260,car,2060,432,102.817,0,1
636,21.2,259,motorbike,2037,1078,82.085,0,1
636,21.2,258,motorbike,1592,899,56.185,0,1
636,21.2,256,motorbike,1649,1050,80.519,0,1
636,21.2,254,car,1782,487,74.636,0,1
636,21.2,253,motorbike,2229,1166,100.875,0,1
636,21.2,249,car,2336,473,101.454,0,1
636,21.2,241,motorbike,1889,1419,69.042,0,1
636,21.2,235,motorbike,1591,1657,69.839,0,1
636,21.2,232,truck,2024,618,96.279,0,1
636,21.2,215,car,1877,615,52.401,0,1
636,21.2,210,car,2151,2191,81.781,0,1
636,21.2,207,motorbike,1349,1050,8.397,0,1
636,21.2,200,car,1859,733,51.427,0,1
637,21.2333,264,motorbike,1764,660,59.542,0,1
637,21.2333,261,truck,1967,527,74.26,0,1
637,21.2333,260,car,2062,433,103.144,0,1
637,21.2333,259,motorbike,2041,1096,82.686,0,1
637,21.2333,258,motorbike,1590,910,56.544,0,1
637,21.2333,256,motorbike,1643,1066,80.846,0,1
637,21.2333,253,motorbike,2240,1193,101.368,0,1
637,21.2333,249,car,2342,476,101.075,0,1
637,21.2333,241,motorbike,1889,1449,69.15,0,1
637,21.2333,235,motorbike,1581,1701,69.827,0,1
637,21.2333,232,truck,2025,623,96.514,0,1
637,21.2333,215,car,1877,617,53.755,0,1
637,21.2333,210,car,2166,2201,81.893,0,1
637,21.2333,200,car,1859,738,51.148,0,1
638,21.2667,264,motorbike,1763,663,60.538,0,1
638,21.2667,261,truck,1967,530,78.972,0,1
638,21.2667,260,car,2066,434,103.709,0,1
638,21.2667,259,motorbike,2043,1112,83.197,0,1
638,21.2667,258,motorbike,1588,916,56.849,0,1
638,21.2667,257,car,2211,428,133.54,0,1
638,21.2667,256,motorbike,1639,1080,81.123,0,1
638,21.2667,253,motorbike,2246,1217,101.786,0,1
638,21.2667,249,car,2348,478,100.753,0,1
638,21.2667,241,motorbike,1889,1475,69.242,0,1
638,21.2667,235,motorbike,1571,1737,69.816,0,1
638,21.2667,232,truck,2027,625,96.322,0,1
638,21.2667,215,car,1877,619,54.905,0,1
638,21.2667,210,car,2162,2208,81.845,0,1
638,21.2667,200,car,1859,742,52.561,0,1
639,21.3,264,motorbike,1763,665,60.386,0,1
639,21.3,261,truck,1968,531,82.8,0,1
639,21.3,260,car,2068,435,103.902,0,1
639,21.3,259,motorbike,2046,1126,83.453,0,1
639,21.3,258,motorbike,1587,923,57.108,0,1
639,21.3,257,car,2213,429,132.991,0,1
639,21.3,256,motorbike,1633,1094,81.359,0,1
639,21.3,253,motorbike,2255,1238,101.974,0,1
639,21.3,249,car,2354,480,100.523,0,1
639,21.3,241,motorbike,1891,1498,69.32,0,1
639,21.3,235,motorbike,1563,1776,69.806,0,1
639,21.3,232,truck,2028,629,96.159,0,1
639,21.3,215,car,1876,620,55.747,0,1
639,21.3,210,car,2160,2211,81.787,0,1
639,21.3,200,car,1860,746,54.149,0,1
640,21.3333,264,motorbike,1763,667,59.902,0,1
640,21.3333,261,truck,1969,532,85.878,0,1
640,21.3333,260,car,2068,436,103.926,0,1
640,21.3333,259,motorbike,2050,1141,83.849,0,1
640,21.3333,258,motorbike,1586,928,56.264,0,1
640,21.3333,256,motorbike,1630,1107,81.453,0,1
640,21.3333,253,motorbike,2265,1260,102.134,0,1
640,21.3333,249,car,2359,482,100.328,0,1
640,21.3333,241,motorbike,1892,1524,69.386,0,1
640,21.3333,235,motorbike,1556,1813,69.897,0,1
640,21.3333,232,truck,2029,632,95.967,0,1
640,21.3333,215,car,1876,623,56.599,0,1
640,21.3333,210,car,2161,2213,81.635,0,1
640,21.3333,200,car,1861,749,55.112,0,1
641,21.3667,265,car,1835,470,,0,1
641,21.3667,264,motorbike,1763,670,59.846,0,1
641,21.3667,260,car,2070,436,103.806,0,1
641,21.3667,259,motorbike,2052,1154,84.185,0,1
641,21.3667,258,motorbike,1585,933,55.547,0,1
641,21.3667,256,motorbike,1625,1121,81.64,0,1
641,21.3667,254,car,1783,493,74.617,0,1
641,21.3667,253,motorbike,2271,1283,102.168,0,1
641,21.3667,249,car,2363,483,99.545,0,1
641,21.3667,241,motorbike,1895,1549,69.49,0,1
641,21.3667,235,motorbike,1548,1853,69.973,0,1
641,21.3667,232,truck,2031,634,95.803,0,1
641,21.3667,215,car,1877,625,57.187,0,1
641,21.3667,210,car,2164,2214,81.505,0,1
641,21.3667,200,car,1860,752,54.832,0,1
642,21.4,265,car,1836,471,76.386,0,1
642,21.4,264,motorbike,1762,673,60.56,0,1
642,21.4,260,car,2072,437,103.57,0,1
642,21.4,259,motorbike,2055,1169,84.471,0,1
642,21.4,258,motorbike,1583,938,54.678,0,1
642,21.4,257,car,2219,431,132.629,0,1
642,21.4,256,motorbike,1620,1135,81.692,0,1
642,21.4,254,car,1784,492,74.518,0,1
642,21.4,253,motorbike,2281,1306,102.196,0,1
642,21.4,249,car,2368,485,99.54,0,1
642,21.4,241,motorbike,1897,1573,69.53,0,1
642,21.4,235,motorbike,1538,1894,70.302,0,1
642,21.4,232,truck,2033,636,94.145,0,1
642,21.4,215,car,1877,627,57.598,0,1
642,21.4,210,car,2164,2214,81.31,0,1
642,21.4,200,car,1859,756,55.693,0,1
643,21.4333,265,car,1836,472,76.322,0,1
643,21.4333,264,motorbike,1761,675,60.405,0,1
643,21.4333,261,truck,1972,536,88.67,0,1
643,21.4333,259,motorbike,2059,1185,84.73,0,1
643,21.4333,258,motorbike,1581,946,54.199,0,1
643,21.4333,257,car,2222,431,132.217,0,1
643,21.4333,256,motorbike,1616,1150,81.843,0,1
643,21.4333,254,car,1784,492,74.353,0,1
643,21.4333,253,motorbike,2290,1332,102.323,0,1
643,21.4333,249,car,2371,487,99.536,0,1
643,21.4333,241,motorbike,1898,1600,69.612,0,1
643,21.4333,235,motorbike,1528,1936,70.425,0,1
643,21.4333,232,truck,2035,640,94.254,0,1
643,21.4333,215,car,1877,628,57.948,0,1
643,21.4333,210,car,2167,2215,81.145,0,1
643,21.4333,200,car,1859,760,56.811,0,1
644,21.4667,265,car,1837,472,76.202,0,1
644,21.4667,264,motorbike,1761,678,61.036,0,1
644,21.4667,261,truck,1972,538,90.867,0,1
644,21.4667,258,motorbike,1579,952,54.316,0,1
644,21.4667,257,car,2223,433,131.972,0,1
644,21.4667,256,motorbike,1610,1164,81.971,0,1
644,21.4667,254,car,1784,493,74.133,0,1
644,21.4667,253,motorbike,2300,1356,102.328,0,1
644,21.4667,249,car,2377,489,104.364,0,1
644,21.4667,241,motorbike,1899,1629,69.747,0,1
644,21.4667,235,motorbike,1518,1984,70.686,0,1
644,21.4667,232,truck,2037,644,94.402,0,1
644,21.4667,215,car,1877,630,58.244,0,1
644,21.4667,200,car,1858,763,57.374,0,1
645,21.5,265,car,1837,473,75.936,0,1
645,21.5,264,motorbike,1761,681,62.21,0,1
645,21.5,261,truck,1973,538,91.912,0,1
645,21.5,258,motorbike,1578,958,54.434,0,1
645,21.5,257,car,2227,434,131.658,0,1
645,21.5,256,motorbike,1607,1180,82.089,0,1
645,21.5,254,car,1783,494,73.842,0,1
645,21.5,253,motorbike,2310,1383,102.332,0,1
645,21.5,249,car,2381,491,108.468,0,1
645,21.5,241,motorbike,1901,1658,69.861,0,1
645,21.5,235,motorbike,1506,2033,70.931,0,1
645,21.5,232,truck,2039,649,94.918,0,1
645,21.5,215,car,1877,632,58.497,0,1
645,21.5,200,car,1859,766,57.853,0,1
646,21.5333,265,car,1839,473,75.544,0,1
646,21.5333,264,motorbike,1761,683,62.507,0,1
646,21.5333,261,truck,1974,539,91.978,0,1
646,21.5333,259,motorbike,2070,1243,85.182,0,1
646,21.5333,258,motorbike,1576,963,54.515,0,1
646,21.5333,257,car,2229,437,131.496,0,1
646,21.5333,256,motorbike,1603,1197,82.34,0,1
646,21.5333,254,car,1783,492,73.698,0,1
646,21.5333,253,motorbike,2321,1412,102.336,0,1
646,21.5333,249,car,2386,492,111.956,0,1
646,21.5333,241,motorbike,1902,1690,69.975,0,1
646,21.5333,235,motorbike,1495,2081,71.116,0,1
646,21.5333,232,truck,2041,651,95.358,0,1
646,21.5333,215,car,1876,634,58.711,0,1
646,21.5333,200,car,1859,771,58.26,0,1
647,21.5667,265,car,1839,473,75.168,0,1
647,21.5667,264,motorbike,1761,683,62.06,0,1
647,21.5667,261,truck,1974,539,89.528,0,1
647,21.5667,259,motorbike,2070,1248,85.334,0,1
647,21.5667,258,motorbike,1575,964,54.061,0,1
647,21.5667,257,car,2230,437,131.254,0,1
647,21.5667,256,motorbike,1602,1203,82.403,0,1
647,21.5667,254,car,1784,492,73.473,0,1
647,21.5667,253,motorbike,2325,1423,102.339,0,1
647,21.5667,249,car,2389,492,114.718,0,1
647,21.5667,241,motorbike,1903,1702,70.071,0,1
647,21.5667,235,motorbike,1490,2100,71.274,0,1
647,21.5667,232,truck,2042,651,95.339,0,1
647,21.5667,215,car,1875,634,58.893,0,1
647,21.5667,200,car,1860,773,58.606,0,1
648,21.6,265,car,1839,474,74.807,0,1
648,21.6,264,motorbike,1760,686,62.158,0,1
648,21.6,261,truck,1975,541,89.952,0,1
648,21.6,259,motorbike,2073,1261,85.447,0,1
648,21.6,258,motorbike,1573,969,53.674,0,1
648,21.6,257,car,2232,438,130.944,0,1
648,21.6,256,motorbike,1598,1215,82.447,0,1
648,21.6,254,car,1784,495,73.384,0,1
648,21.6,253,motorbike,2331,1446,102.31,0,1
648,21.6,249,car,2393,494,116.641,0,1
648,21.6,241,motorbike,1904,1726,70.153,0,1
648,21.6,235,motorbike,1483,2142,71.407,0,1
648,21.6,232,truck,2043,655,95.715,0,1
648,21.6,215,car,1875,636,59.048,0,1
648,21.6,200,car,1861,775,58.9,0,1
649,21.6333,265,car,1838,474,74.457,0,1
649,21.6333,264,motorbike,1758,690,62.719,0,1
649,21.6333,261,truck,1975,544,90.341,0,1
649,21.6333,259,motorbike,2074,1273,85.544,0,1
649,21.6333,258,motorbike,1571,976,53.345,0,1
649,21.6333,257,car,2233,440,130.785,0,1
649,21.6333,256,motorbike,1592,1231,82.378,0,1
649,21.6333,254,car,1784,495,73.103,0,1
649,21.6333,253,motorbike,2342,1473,102.284,0,1
649,21.6333,249,car,2399,496,118.7,0,1
649,21.6333,241,motorbike,1905,1755,70.223,0,1
649,21.6333,235,motorbike,1471,2170,71.521,0,1
649,21.6333,232,truck,2044,660,96.533,0,1
649,21.6333,215,car,1875,637,58.838,0,1
649,21.6333,200,car,1861,778,58.053,0,1
650,21.6667,265,car,1839,474,74.117,0,1
650,21.6667,264,motorbike,1757,692,62.719,0,1
650,21.6667,261,truck,1978,546,90.701,0,1
650,21.6667,259,motorbike,2077,1294,85.642,0,1
650,21.6667,258,motorbike,1571,983,53.59,0,1
